_id;Number;Name of Location;Date;Login Hour;Name;Age;gender;Email;No Telp;Brand Device;Digital Interest;Location Type
6818a153a750bed478947b79;481;The Coffee Bean;12/23/2023;15:48:00;Perrine Fideler;1978;Female;pfidelerdc@paypal.com;345-339-4164;Huawei;Social Media;urban
6818a153a750bed478947b7a;482;The Salad Spot;12/17/2023;16:24:00;Davida Bassano;1977;Female;dbassanodd@guardian.co.uk;572-962-7819;Huawei;Social Media;sub urban
6818a153a750bed478947b7b;483;Java Junction;12/14/2023;11:04:00;Alanson Gemeau;1965;Male;agemeaude@com.com;604-509-9282;Huawei;Social Media;coastal
6818a153a750bed478947b7c;484;Cafe Delight;12/12/2023;19:37:00;Mariellen Cortez;1982;Female;mcortezdf@tripadvisor.com;115-640-3666;Huawei;Social Media;Suburban Fringe
6818a153a750bed478947b7d;485;The Brew House;12/6/2023;12:46:00;Val Veck;2002;Female;vveckdg@51.la;673-633-8947;Huawei;Social Media;metropolitan
6818a153a750bed478947b7e;486;The Rustic Tavern;12/19/2023;08:44:00;Hamid Claisse;1995;Male;hclaissedh@clickbank.net;670-153-1310;Huawei;E-commerce;urban
6818a153a750bed478947b7f;487;The Green Leaf;12/4/2023;21:21:00;Kellina Antoniewicz;1977;Female;kantoniewiczdi@hubpages.com;770-955-0897;Huawei;E-commerce;sub urban
6818a153a750bed478947b80;488;The Green Leaf;12/4/2023;08:48:00;Prudence Godehard.sf;1978;Female;pgodehardsfdj@ft.com;829-807-4562;Huawei;E-commerce;coastal
6818a153a750bed478947b81;489;Cafe Delight;12/2/2023;09:48:00;Ludwig Bastiman;1995;Male;lbastimandk@mit.edu;970-339-0619;Huawei;E-commerce;Suburban Fringe
6818a153a750bed478947b82;490;The Salad Spot;12/19/2023;10:37:00;Kelila Oganesian;1998;Female;koganesiandl@howstuffworks.com;685-778-1496;Huawei;E-commerce;metropolitan
6818a153a750bed478947b83;491;The Urban Cafe;12/5/2023;10:00:00;Mikkel Christofe;1962;Male;mchristofedm@skype.com;272-764-3396;Huawei;Gaming;urban
6818a153a750bed478947b84;492;Barrel & Brew;12/23/2023;10:14:00;Reta Craister;1973;Female;rcraisterdn@nature.com;718-822-9708;Huawei;Gaming;sub urban
6818a153a750bed478947b85;493;The Salad Spot;12/7/2023;11:47:00;Tallie Stable;1977;Male;tstabledo@is.gd;546-709-9253;Huawei;Gaming;coastal
6818a153a750bed478947b86;494;Barrel & Brew;12/29/2023;10:02:00;Garrik McCauley;1987;Male;gmccauleydp@digg.com;904-121-2266;Huawei;Gaming;Suburban Fringe
6818a153a750bed478947b87;495;The Urban Cafe;12/16/2023;14:37:00;Sarah Felmingham;1991;Female;sfelminghamdq@psu.edu;919-355-3326;Huawei;Gaming;metropolitan
6818a153a750bed478947b88;496;Java Junction;12/2/2023;17:57:00;Morton Glide;1965;Male;mglidedr@is.gd;286-220-4590;Huawei;News;urban
6818a153a750bed478947b89;497;The Brew House;12/5/2023;09:05:00;Elmo Heining;1976;Male;eheiningds@moonfruit.com;807-976-7237;Huawei;News;sub urban
6818a153a750bed478947b8a;498;Cafe Delight;12/3/2023;08:53:00;Nathalie Wintringham;1999;Female;nwintringhamdt@ebay.com;461-983-0977;Huawei;News;coastal
6818a153a750bed478947b8b;499;The Coffee Bean;12/6/2023;10:47:00;Quinta Thomas;1981;Female;qthomasdu@istockphoto.com;304-756-9407;Huawei;News;Suburban Fringe
6818a153a750bed478947b8c;500;Cafe Delight;12/28/2023;11:24:00;Reggie Walsh;1987;Female;rwalshdv@etsy.com;712-276-1412;Huawei;News;metropolitan
6818a153a750bed478947b8d;501;Barrel & Brew;12/11/2023;19:42:00;Abbey Leggatt;1999;Male;aleggattdw@dyndns.org;368-118-7725;Huawei;Technology;urban
6818a153a750bed478947b8e;502;Salad Sensations;12/29/2023;10:12:00;Rhoda Alldred;1974;Female;ralldreddx@statcounter.com;881-796-2325;Huawei;Technology;sub urban
6818a153a750bed478947b8f;503;The Brew House;12/7/2023;10:27:00;Kippie Bigadike;1999;Male;kbigadikedy@buzzfeed.com;897-403-4109;Huawei;Technology;coastal
6818a153a750bed478947b90;504;Cafe Delight;12/14/2023;19:17:00;Enos Hedgeman;1962;Male;ehedgemandz@nature.com;221-384-1226;Huawei;Technology;Suburban Fringe
6818a153a750bed478947b91;505;The Coffee Bean;12/16/2023;14:16:00;Kikelia Sammons;1977;Female;ksammonse0@reverbnation.com;226-427-4243;Huawei;Technology;metropolitan
6818a153a750bed478947b92;506;The Urban Cafe;12/8/2023;15:13:00;Craggy Turbitt;1993;Male;cturbitte1@usda.gov;172-197-5691;Huawei;Podcast;urban
6818a153a750bed478947b93;507;Cafe Delight;12/1/2023;17:02:00;Liv Schimek;1987;Female;lschimeke2@wired.com;253-548-5381;Huawei;Podcast;sub urban
6818a153a750bed478947b94;508;Barrel & Brew;12/16/2023;12:28:00;Estelle MacConnulty;1994;Female;emacconnultye3@moonfruit.com;856-987-3851;Huawei;Podcast;coastal
6818a153a750bed478947b95;509;The Urban Cafe;12/29/2023;14:05:00;Guss Durtnell;1973;Male;gdurtnelle4@deliciousdays.com;493-892-8896;Huawei;Podcast;Suburban Fringe
6818a153a750bed478947b96;510;Cafe Delight;12/5/2023;10:35:00;Emmalynn Mulvin;1972;Female;emulvine5@webs.com;266-686-3034;Huawei;Podcast;metropolitan
6818a153a750bed478947b97;511;The Brew House;12/2/2023;12:35:00;Margeaux Kaindl;1975;Female;mkaindle6@yandex.ru;129-332-9459;Huawei;Music;urban
6818a153a750bed478947b98;512;The Rustic Tavern;12/21/2023;14:02:00;Laryssa Tyre;1980;Female;ltyree7@epa.gov;980-251-7204;Huawei;Music;sub urban
6818a153a750bed478947b99;513;The Urban Cafe;12/27/2023;17:21:00;Risa Sorbie;2000;Female;rsorbiee8@guardian.co.uk;280-980-8131;Huawei;Music;coastal
6818a153a750bed478947b9a;514;Barrel & Brew;12/7/2023;18:27:00;Matias Normanville;1985;Male;mnormanvillee9@cdbaby.com;191-377-9987;Huawei;Music;Suburban Fringe
6818a153a750bed478947b9b;515;The Coffee Bean;12/7/2023;13:26:00;Marigold Skocroft;1968;Female;mskocroftea@youku.com;849-929-1250;Huawei;Music;metropolitan
6818a153a750bed478947b9c;516;The Green Leaf;12/20/2023;15:21:00;Shalne McCall;1981;Female;smccalleb@imgur.com;171-553-1863;Huawei;Sport;urban
6818a153a750bed478947b9d;517;The Rustic Tavern;12/18/2023;12:33:00;Rolph Prandy;1997;Male;rprandyec@fotki.com;783-569-4265;Huawei;Sport;sub urban
6818a153a750bed478947b9e;518;Salad Sensations;12/8/2023;11:59:00;Alwin Bould;1964;Male;aboulded@reddit.com;302-480-1433;Huawei;Sport;coastal
6818a153a750bed478947b9f;519;The Green Leaf;12/8/2023;13:27:00;Cally Thaxton;1978;Female;cthaxtonee@pinterest.com;632-241-3999;Huawei;Sport;Suburban Fringe
6818a153a750bed478947ba0;520;The Green Leaf;12/17/2023;18:18:00;Donni Yggo;1999;Female;dyggoef@columbia.edu;103-468-4152;Huawei;Sport;metropolitan
6818a153a750bed478947ba1;521;The Rustic Tavern;12/3/2023;17:10:00;Winonah Wims;1995;Female;wwimseg@tumblr.com;670-879-3173;Xiaomi;Social Media;urban
6818a153a750bed478947ba2;522;Barrel & Brew;12/1/2023;12:55:00;Amalee Braikenridge;1983;Female;abraikenridgeeh@slashdot.org;138-821-9290;Xiaomi;Social Media;sub urban
6818a153a750bed478947ba3;523;The Rustic Tavern;12/24/2023;19:30:00;Lanae Head;1972;Female;lheadei@java.com;454-844-9313;Xiaomi;Social Media;coastal
6818a153a750bed478947ba4;524;Barrel & Brew;12/27/2023;08:51:00;Reine Sollett;1997;Female;rsollettej@cnbc.com;118-771-4871;Xiaomi;Social Media;Suburban Fringe
6818a153a750bed478947ba5;525;The Brew House;12/12/2023;17:20:00;Skipton Ettridge;1963;Male;settridgeek@digg.com;823-521-5399;Xiaomi;Social Media;metropolitan
6818a153a750bed478947ba6;526;The Brew House;12/5/2023;13:22:00;Ailee Guyers;1977;Female;aguyersel@unesco.org;824-521-2423;Xiaomi;E-commerce;urban
6818a153a750bed478947ba7;527;The Coffee Bean;12/22/2023;15:58:00;Olympia Derle;1962;Female;oderleem@desdev.cn;425-312-6249;Xiaomi;E-commerce;sub urban
6818a153a750bed478947ba8;528;The Urban Cafe;12/2/2023;16:54:00;Henrieta Crutcher;1983;Female;hcrutcheren@tuttocitta.it;754-955-7107;Xiaomi;E-commerce;coastal
6818a153a750bed478947ba9;529;The Brew House;12/12/2023;08:14:00;Andris Fylan;1982;Male;afylaneo@symantec.com;634-698-6705;Xiaomi;E-commerce;Suburban Fringe
6818a153a750bed478947baa;530;The Rustic Tavern;12/17/2023;18:56:00;Lucinda Asel;1997;Female;laselep@arstechnica.com;707-134-1899;Xiaomi;E-commerce;metropolitan
6818a153a750bed478947bab;531;The Green Leaf;12/3/2023;16:21:00;Emelita Helmke;1991;Female;ehelmkeeq@cdc.gov;522-434-1299;Xiaomi;Gaming;urban
6818a153a750bed478947bac;532;Cafe Delight;12/30/2023;16:21:00;Dorise Lilion;1973;Female;dlilioner@51.la;587-236-1800;Xiaomi;Gaming;sub urban
6818a153a750bed478947bad;533;The Green Leaf;12/16/2023;11:29:00;Margalit Klimes;1960;Female;mklimeses@csmonitor.com;560-336-4274;Xiaomi;Gaming;coastal
6818a153a750bed478947bae;534;The Rustic Tavern;12/25/2023;11:05:00;Brig Dollen;1978;Male;bdollenet@ftc.gov;288-551-8638;Xiaomi;Gaming;Suburban Fringe
6818a153a750bed478947baf;535;The Urban Cafe;12/27/2023;15:26:00;Lowrance Tinto;1997;Male;ltintoeu@ox.ac.uk;903-682-8629;Xiaomi;Gaming;metropolitan
6818a153a750bed478947bb0;536;Cafe Delight;12/9/2023;13:06:00;Bryon Dobble;1971;Male;bdobbleev@chronoengine.com;710-375-9691;Xiaomi;News;urban
6818a153a750bed478947bb1;537;Java Junction;12/5/2023;18:53:00;Manolo Josselsohn;1987;Male;mjosselsohnew@java.com;639-553-8276;Xiaomi;News;sub urban
6818a153a750bed478947bb2;538;The Brew House;12/30/2023;08:56:00;Fredrick Blumson;1963;Male;fblumsonex@wunderground.com;360-931-6191;Xiaomi;News;coastal
6818a153a750bed478947bb3;539;Barrel & Brew;12/12/2023;12:20:00;Sunshine Ethelstone;1989;Female;sethelstoneey@joomla.org;117-831-6199;Xiaomi;News;Suburban Fringe
6818a153a750bed478947bb4;540;The Green Leaf;12/25/2023;16:37:00;Burg Staggs;1993;Male;bstaggsez@tiny.cc;100-365-1682;Xiaomi;News;metropolitan
6818a153a750bed478947bb5;541;Java Junction;12/30/2023;08:11:00;Winifield De Ruggiero;1979;Male;wdef0@jugem.jp;366-667-9028;Xiaomi;Technology;urban
6818a153a750bed478947bb6;542;Cafe Delight;12/12/2023;20:52:00;Juditha Triggs;1992;Female;jtriggsf1@devhub.com;815-717-5759;Xiaomi;Technology;sub urban
6818a153a750bed478947bb7;543;The Rustic Tavern;12/7/2023;15:42:00;Pearla Sumpton;1995;Female;psumptonf2@earthlink.net;562-960-5889;Xiaomi;Technology;coastal
6818a153a750bed478947bb8;544;Java Junction;12/4/2023;16:18:00;Chryste Collerd;1978;Female;ccollerdf3@columbia.edu;733-429-4376;Xiaomi;Technology;Suburban Fringe
6818a153a750bed478947bb9;545;Java Junction;12/23/2023;10:03:00;Kyla Woodcroft;1961;Female;kwoodcroftf4@oracle.com;751-564-3042;Xiaomi;Technology;metropolitan
6818a153a750bed478947bba;546;The Rustic Tavern;12/7/2023;08:56:00;See Blaza;1961;Male;sblazaf5@amazon.com;898-465-1946;Xiaomi;Podcast;urban
6818a153a750bed478947bbb;547;Salad Sensations;12/11/2023;17:57:00;Bald Coppock.;1990;Male;bcoppockf6@canalblog.com;375-394-1580;Xiaomi;Podcast;sub urban
6818a153a750bed478947bbc;548;The Salad Spot;12/21/2023;14:47:00;Antonino Mattack;2001;Male;amattackf7@walmart.com;121-535-0018;Xiaomi;Podcast;coastal
6818a153a750bed478947bbd;549;The Salad Spot;12/8/2023;10:06:00;Elvis Yanshonok;1968;Male;eyanshonokf8@ycombinator.com;500-552-3843;Xiaomi;Podcast;Suburban Fringe
6818a153a750bed478947bbe;550;The Salad Spot;12/15/2023;21:44:00;Cash Whitehall;1996;Male;cwhitehallf9@arstechnica.com;542-514-7055;Xiaomi;Podcast;metropolitan
6818a153a750bed478947bbf;551;The Rustic Tavern;12/22/2023;16:49:00;Ileana Eagle;2001;Female;ieaglefa@columbia.edu;113-377-6792;Xiaomi;Music;urban
6818a153a750bed478947bc0;552;Java Junction;12/2/2023;18:20:00;Nester Vettore;1966;Male;nvettorefb@adobe.com;240-988-3987;Xiaomi;Music;sub urban
6818a153a750bed478947bc1;553;The Urban Cafe;12/1/2023;16:55:00;Sasha Ivakhin;1980;Female;sivakhinfc@symantec.com;428-105-9131;Xiaomi;Music;coastal
6818a153a750bed478947bc2;554;The Salad Spot;12/22/2023;09:33:00;Cam Smedmore;1975;Female;csmedmorefd@sohu.com;637-150-8444;Xiaomi;Music;Suburban Fringe
6818a153a750bed478947bc3;555;The Urban Cafe;12/5/2023;12:48:00;Cullan Malshinger;1967;Male;cmalshingerfe@wordpress.org;814-721-1880;Xiaomi;Music;metropolitan
6818a153a750bed478947bc4;556;The Coffee Bean;12/17/2023;19:55:00;Vi Urian;1981;Female;vurianff@gov.uk;510-669-9814;Xiaomi;Sport;urban
6818a153a750bed478947bc5;557;The Brew House;12/4/2023;15:23:00;Fred Dilger;1984;Female;fdilgerfg@elegantthemes.com;100-154-0859;Xiaomi;Sport;sub urban
6818a153a750bed478947bc6;558;The Coffee Bean;12/24/2023;16:05:00;Francine Ajam;1981;Female;fajamfh@hhs.gov;274-837-3142;Xiaomi;Sport;coastal
6818a153a750bed478947bc7;559;Cafe Delight;12/20/2023;08:56:00;Lenci Whitebread;1961;Male;lwhitebreadfi@canalblog.com;117-872-4683;Xiaomi;Sport;Suburban Fringe
6818a153a750bed478947bc8;560;Cafe Delight;12/5/2023;19:37:00;Willard Dilworth;1962;Male;wdilworthfj@artisteer.com;696-833-1171;Xiaomi;Sport;metropolitan
6818a153a750bed478947bc9;561;The Brew House;12/28/2023;11:53:00;Rudie Moff;1986;Male;rmofffk@about.com;813-162-7419;Google;Social Media;urban
6818a153a750bed478947bca;562;The Coffee Bean;12/12/2023;09:18:00;Johnnie Bothram;1975;Male;jbothramfl@scribd.com;428-149-2590;Google;Social Media;sub urban
6818a153a750bed478947bcb;563;Salad Sensations;12/12/2023;20:34:00;Elsey Alcock;1980;Female;ealcockfm@dion.ne.jp;405-450-7445;Google;Social Media;coastal
6818a153a750bed478947bcc;564;Barrel & Brew;12/7/2023;15:28:00;Clotilda Scough;1968;Female;cscoughfn@vinaora.com;309-563-4500;Google;Social Media;Suburban Fringe
6818a153a750bed478947bcd;565;The Coffee Bean;12/16/2023;18:33:00;Gottfried Allatt;1963;Male;gallattfo@seattletimes.com;947-629-4624;Google;Social Media;metropolitan
6818a153a750bed478947bce;566;Cafe Delight;12/1/2023;13:19:00;Rebeca Tainton;1991;Female;rtaintonfp@hexun.com;750-897-9621;Google;E-commerce;urban
6818a153a750bed478947bcf;567;Java Junction;12/27/2023;20:45:00;Gwenneth Cowtherd;1960;Female;gcowtherdfq@deliciousdays.com;535-133-9803;Google;E-commerce;sub urban
6818a153a750bed478947bd0;568;The Green Leaf;12/26/2023;08:43:00;Briano Prandoni;1999;Male;bprandonifr@wufoo.com;944-951-8328;Google;E-commerce;coastal
6818a153a750bed478947bd1;569;The Coffee Bean;12/23/2023;08:22:00;Trumann Essberger;1960;Male;tessbergerfs@dailymotion.com;167-411-3950;Google;E-commerce;Suburban Fringe
6818a153a750bed478947bd2;570;The Salad Spot;12/28/2023;19:24:00;Steward Whitemarsh;1976;Male;swhitemarshft@google.com.br;252-317-5603;Google;E-commerce;metropolitan
6818a153a750bed478947bd3;571;Salad Sensations;12/11/2023;21:57:00;Callean Probert;1974;Male;cprobertfu@wikimedia.org;333-873-2831;Google;Gaming;urban
6818a153a750bed478947bd4;572;The Brew House;12/14/2023;20:40:00;Brantley Hendrick;1969;Male;bhendrickfv@yellowbook.com;915-278-6830;Google;Gaming;sub urban
6818a153a750bed478947bd5;573;Barrel & Brew;12/27/2023;12:06:00;Fabe Farran;1984;Male;ffarranfw@mashable.com;504-514-8508;Google;Gaming;coastal
6818a153a750bed478947bd6;574;The Brew House;12/26/2023;19:00:00;Bel Thomasset;1986;Female;bthomassetfx@google.ru;879-156-7659;Google;Gaming;Suburban Fringe
6818a153a750bed478947bd7;575;Salad Sensations;12/19/2023;14:02:00;Godard Scrase;1981;Male;gscrasefy@toplist.cz;971-382-0719;Google;Gaming;metropolitan
6818a153a750bed478947bd8;576;Java Junction;12/27/2023;21:06:00;Aristotle Dendle;1979;Male;adendlefz@mail.ru;821-806-2037;Google;News;urban
6818a153a750bed478947bd9;577;The Rustic Tavern;12/5/2023;13:17:00;Eva Woolfitt;1961;Female;ewoolfittg0@e-recht24.de;451-662-5930;Google;News;sub urban
6818a153a750bed478947bda;578;The Brew House;12/9/2023;16:12:00;Carina Uridge;1962;Female;curidgeg1@buzzfeed.com;237-711-8978;Google;News;coastal
6818a153a750bed478947bdb;579;The Green Leaf;12/15/2023;12:12:00;Idette Moxted;1982;Female;imoxtedg2@webnode.com;195-816-0205;Google;News;Suburban Fringe
6818a153a750bed478947bdc;580;The Salad Spot;12/5/2023;17:26:00;Dominique Van De Cappelle;1974;Male;dvang3@businessinsider.com;774-875-4400;Google;News;metropolitan
6818a153a750bed478947bdd;581;Salad Sensations;12/7/2023;15:07:00;Juliette Olcot;2003;Female;jolcotg4@economist.com;324-175-6976;Google;Technology;urban
6818a153a750bed478947bde;582;The Rustic Tavern;12/2/2023;17:56:00;Demetri Westpfel;1996;Male;dwestpfelg5@ted.com;929-828-2605;Google;Technology;sub urban
6818a153a750bed478947bdf;583;The Rustic Tavern;12/23/2023;08:18:00;Tish Duckworth;1976;Female;tduckworthg6@gov.uk;282-370-8624;Google;Technology;coastal
6818a153a750bed478947be0;584;The Coffee Bean;12/25/2023;17:26:00;Janette Wenger;2000;Female;jwengerg7@goo.ne.jp;243-967-9944;Google;Technology;Suburban Fringe
6818a153a750bed478947be1;585;Java Junction;12/17/2023;14:21:00;Ferdinanda Bonallack;2001;Female;fbonallackg8@ezinearticles.com;540-259-1262;Google;Technology;metropolitan
6818a153a750bed478947be2;586;Salad Sensations;12/30/2023;20:20:00;Lorianna Corringham;1965;Female;lcorringhamg9@ask.com;839-757-5106;Google;Podcast;urban
6818a153a750bed478947be3;587;The Green Leaf;12/11/2023;21:24:00;Darelle Snaden;1980;Female;dsnadenga@youtu.be;377-127-6338;Google;Podcast;sub urban
6818a153a750bed478947be4;588;Salad Sensations;12/6/2023;12:58:00;Lyndy Enright;1991;Female;lenrightgb@census.gov;379-651-9090;Google;Podcast;coastal
6818a153a750bed478947be5;589;The Rustic Tavern;12/25/2023;19:24:00;Chrissy Raggles;1964;Male;cragglesgc@mtv.com;246-451-0849;Google;Podcast;Suburban Fringe
6818a153a750bed478947be6;590;Cafe Delight;12/25/2023;20:49:00;Florance Guiet;2001;Female;fguietgd@go.com;693-380-9256;Google;Podcast;metropolitan
6818a153a750bed478947be7;591;The Coffee Bean;12/15/2023;13:19:00;Marlena Asbury;1967;Female;masburyge@bloglines.com;219-815-9257;Google;Music;urban
6818a153a750bed478947be8;592;Salad Sensations;12/11/2023;08:59:00;Faulkner Gaywood;1989;Male;fgaywoodgf@seesaa.net;660-131-4153;Google;Music;sub urban
6818a153a750bed478947be9;593;Salad Sensations;12/21/2023;11:51:00;Deane Goward;1983;Female;dgowardgg@moonfruit.com;111-764-3760;Google;Music;coastal
6818a153a750bed478947bea;594;The Salad Spot;12/23/2023;10:32:00;Fleming Ismirnioglou;1962;Male;fismirnioglough@yahoo.com;730-891-5021;Google;Music;Suburban Fringe
6818a153a750bed478947beb;595;Java Junction;12/3/2023;15:30:00;Heather Coch;2000;Female;hcochgi@ehow.com;272-616-1840;Google;Music;metropolitan
6818a153a750bed478947bec;596;The Rustic Tavern;12/21/2023;18:05:00;Quintus Hammatt;1991;Male;qhammattgj@phpbb.com;141-384-5544;Google;Sport;urban
6818a153a750bed478947bed;597;Cafe Delight;12/28/2023;21:34:00;Drew Gasson;1994;Male;dgassongk@wired.com;692-507-4339;Google;Sport;sub urban
6818a153a750bed478947bee;598;Java Junction;12/29/2023;09:26:00;Faina Shoebrook;1999;Female;fshoebrookgl@wiley.com;139-729-5087;Google;Sport;coastal
6818a153a750bed478947bef;599;Java Junction;12/30/2023;11:00:00;Ermina Ellesmere;1993;Female;eellesmeregm@cnbc.com;678-942-1480;Google;Sport;Suburban Fringe
6818a153a750bed478947bf0;600;The Brew House;12/11/2023;15:00:00;Porty Charley;1996;Male;pcharleygn@cdc.gov;677-172-8681;Google;Sport;metropolitan
6818a153a750bed478947bf1;601;Java Junction;12/15/2023;10:29:00;Manya Agate;1967;Female;magatego@bravesites.com;509-626-2986;OnePlus;Social Media;urban
6818a153a750bed478947bf2;602;Cafe Delight;12/19/2023;09:26:00;Karlotte Rehm;1964;Female;krehmgp@si.edu;260-915-3411;OnePlus;Social Media;sub urban
6818a153a750bed478947bf3;603;The Urban Cafe;12/4/2023;13:20:00;Olympie Stebles;1963;Female;osteblesgq@wikispaces.com;335-775-9082;OnePlus;Social Media;coastal
6818a153a750bed478947bf4;604;Cafe Delight;12/11/2023;14:07:00;Hurleigh Kock;1964;Male;hkockgr@com.com;204-452-9438;OnePlus;Social Media;Suburban Fringe
6818a153a750bed478947bf5;605;The Coffee Bean;12/6/2023;21:00:00;Joshua Cluff;1980;Male;jcluffgs@go.com;139-841-5921;OnePlus;Social Media;metropolitan
6818a153a750bed478947bf6;606;The Salad Spot;12/11/2023;13:19:00;Pandora Ible;1988;Female;piblegt@narod.ru;315-262-2496;OnePlus;E-commerce;urban
6818a153a750bed478947bf7;607;Java Junction;12/6/2023;11:25:00;Sheree Feild;2000;Female;sfeildgu@yandex.ru;165-162-3215;OnePlus;E-commerce;sub urban
6818a153a750bed478947bf8;608;The Green Leaf;12/16/2023;15:04:00;Rozina MacAfee;2002;Female;rmacafeegv@washington.edu;297-222-3875;OnePlus;E-commerce;coastal
6818a153a750bed478947bf9;609;The Rustic Tavern;12/1/2023;13:03:00;Arnoldo Thewlis;1967;Male;athewlisgw@comcast.net;584-676-3131;OnePlus;E-commerce;Suburban Fringe
6818a153a750bed478947bfa;610;Salad Sensations;12/28/2023;13:05:00;Nancie Eitter;1981;Female;neittergx@bbb.org;298-235-4544;OnePlus;E-commerce;metropolitan
6818a153a750bed478947bfb;611;The Coffee Bean;12/7/2023;08:14:00;Konrad Rookesby;1998;Male;krookesbygy@hostgator.com;951-644-2331;OnePlus;Gaming;urban
6818a153a750bed478947bfc;612;Salad Sensations;12/2/2023;11:27:00;Isis Hedan;1987;Female;ihedangz@utexas.edu;969-653-1778;OnePlus;Gaming;sub urban
6818a153a750bed478947bfd;613;Salad Sensations;12/9/2023;13:40:00;Martainn Stiebler;1963;Male;mstieblerh0@elpais.com;475-980-4105;OnePlus;Gaming;coastal
6818a153a750bed478947bfe;614;The Rustic Tavern;12/24/2023;20:28:00;Dorey Hanney;1986;Female;dhanneyh1@tinypic.com;689-810-9158;OnePlus;Gaming;Suburban Fringe
6818a153a750bed478947bff;615;The Brew House;12/20/2023;10:45:00;Noelyn Clymo;1986;Female;nclymoh2@usgs.gov;888-969-8388;OnePlus;Gaming;metropolitan
6818a153a750bed478947c00;616;The Salad Spot;12/23/2023;13:39:00;Corilla Toland;1995;Female;ctolandh3@xinhuanet.com;826-479-3843;OnePlus;News;urban
6818a153a750bed478947c01;617;The Rustic Tavern;12/13/2023;16:53:00;Ellsworth Kienzle;1966;Male;ekienzleh4@upenn.edu;366-358-6163;OnePlus;News;sub urban
6818a153a750bed478947c02;618;The Green Leaf;12/14/2023;21:50:00;Fletcher Whitemarsh;2001;Male;fwhitemarshh5@google.com.br;853-651-1317;OnePlus;News;coastal
6818a153a750bed478947c03;619;The Urban Cafe;12/4/2023;10:51:00;Rabi Goodhew;1975;Male;rgoodhewh6@nbcnews.com;261-189-8917;OnePlus;News;Suburban Fringe
6818a153a750bed478947c04;620;The Brew House;12/14/2023;16:35:00;Luelle Burns;1991;Female;lburnsh7@aol.com;110-802-6700;OnePlus;News;metropolitan
6818a153a750bed478947c05;621;The Rustic Tavern;12/24/2023;18:19:00;Judye Amis;1981;Female;jamish8@wsj.com;703-311-6671;OnePlus;Technology;urban
6818a153a750bed478947c06;622;Java Junction;12/10/2023;09:11:00;Madison Moggle;1995;Male;mmoggleh9@ihg.com;903-954-7966;OnePlus;Technology;sub urban
6818a153a750bed478947c07;623;The Urban Cafe;12/1/2023;16:54:00;Zared Millmoe;1978;Male;zmillmoeha@free.fr;165-190-3424;OnePlus;Technology;coastal
6818a153a750bed478947c08;624;The Coffee Bean;12/14/2023;18:52:00;Guinna Fellow;1985;Female;gfellowhb@cafepress.com;758-353-8654;OnePlus;Technology;Suburban Fringe
6818a153a750bed478947c09;625;Cafe Delight;12/27/2023;19:21:00;Charlotte Eddie;1990;Female;ceddiehc@adobe.com;331-440-7309;OnePlus;Technology;metropolitan
6818a153a750bed478947c0a;626;The Brew House;12/8/2023;19:29:00;Cristiano Norquay;1977;Male;cnorquayhd@reuters.com;260-709-4489;OnePlus;Podcast;urban
6818a153a750bed478947c0b;627;Barrel & Brew;12/27/2023;10:00:00;Branden Yann;1992;Male;byannhe@state.gov;963-971-4512;OnePlus;Podcast;sub urban
6818a153a750bed478947c0c;628;Cafe Delight;12/6/2023;17:58:00;Andros Byart;1993;Male;abyarthf@oakley.com;392-143-6754;OnePlus;Podcast;coastal
6818a153a750bed478947c0d;629;Java Junction;12/28/2023;20:42:00;Ibby MacKartan;1961;Female;imackartanhg@mashable.com;608-977-6875;OnePlus;Podcast;Suburban Fringe
6818a153a750bed478947c0e;630;The Salad Spot;12/16/2023;11:18:00;Harlie Service;1972;Female;hservicehh@list-manage.com;162-309-4815;OnePlus;Podcast;metropolitan
6818a153a750bed478947c0f;631;The Salad Spot;12/13/2023;19:45:00;Gabriellia Cross;1979;Female;gcrosshi@apple.com;900-909-3491;OnePlus;Music;urban
6818a153a750bed478947c10;632;Barrel & Brew;12/16/2023;18:16:00;Farah Massingberd;1970;Female;fmassingberdhj@oakley.com;992-742-5714;OnePlus;Music;sub urban
6818a153a750bed478947c11;633;Salad Sensations;12/8/2023;20:56:00;Aime Bouzan;1967;Female;abouzanhk@newsvine.com;927-661-4638;OnePlus;Music;coastal
6818a153a750bed478947c12;634;The Urban Cafe;12/19/2023;12:36:00;Frants Peyes;1975;Male;fpeyeshl@vimeo.com;297-871-7142;OnePlus;Music;Suburban Fringe
6818a153a750bed478947c13;635;The Salad Spot;12/16/2023;19:40:00;Catlin Bowle;1965;Female;cbowlehm@dyndns.org;884-202-2354;OnePlus;Music;metropolitan
6818a153a750bed478947c14;636;Cafe Delight;12/22/2023;12:56:00;Thaddus Phalp;1997;Male;tphalphn@hexun.com;298-278-4434;OnePlus;Sport;urban
6818a153a750bed478947c15;637;The Brew House;12/13/2023;21:32:00;Edita Elcott;1999;Female;eelcottho@homestead.com;371-394-1270;OnePlus;Sport;sub urban
6818a153a750bed478947c16;638;Barrel & Brew;12/19/2023;16:45:00;Kristy Alelsandrowicz;1996;Female;kalelsandrowiczhp@cisco.com;565-675-3525;OnePlus;Sport;coastal
6818a153a750bed478947c17;639;Cafe Delight;12/23/2023;14:16:00;Ludovico Jenman;1967;Male;ljenmanhq@sfgate.com;770-360-8630;OnePlus;Sport;Suburban Fringe
